0,1,2,3,4
881,0.05,1,incel,"damn bro incel sure fuck found post, dude say ps5 buy onlyfans. get bag"
882,-0.2,0,not incel,"personalityü?? import trait have. personalityü?? mog everi trait have. dating, money/look/statu shit, personalityü?? matters."
883,0.133333333,1,incel,"lol fuck entir internet, jewbook stuff left minim detail case"
884,-0.04,1,incel,"hello there. i'm rel newly-produc 22 incel european hellhol known poland. My ugli subhuman fuck over, biggest misfortun all, sinc that, i'd like ascend. i'v lurker mani months, years. I final fuck courag start cringey content here. it' realli nice get community."
885,-0.06,1,incel,"hey, fuck asshole... wondering... good yarn beat shit woman lately? we'r hear..."
886,-0.333333333,1,incel,"serious? goddamn, even judg suck dri tit feminism. time begin world reset."
887,0,0,not incel,hello registerusernam i'm incel.
888,-0.8,1,incel,"hope soon,you moron."
889,-0.5,1,incel,gunt labor - I know I? plea time formul opinion instead regurgit back me. idiot like erod arguments. please!
890,-0.9,1,incel,"obviou home school retard aaaaaaaaaaaaaaasr ma, mouth"
891,0.283333333,1,incel,"hey, nils, silent muslim kill thousand muslim includ split children' skulls. quiet blame jew this? piti concern human extend murder behaviour grand scale. closet say someth otherwi might call hypocrite. nils, brave enjoy kill anim 308. girli man, grow spine."
892,0,0,not incel,make incel?
893,-0.11,1,incel,thank speak fuck truth real nigga dont gotta rap work IF got skill fuck outa nigga play hot shit IN hood
894,-0.336979167,1,incel,"faggot ignor fuck plu impress girl scout club dumb shit, fuck you, faggot cousins, fuck m.o.b. stupid fuck! littl gang full wannab cuz unless cartel aint impress shit! We butt fuck littl bitch like cousin chop piec cuz littl club shit dumb mudafucka!"
895,0,1,incel,dick? cau like said make dick make dick
896,-0.8,1,incel,idiot.
897,-0.625,0,incel,mad ????
898,-0.388888889,0,not incel,wannab tough manlet here. check forum I decid join around interact like-mind people.
899,0,0,not incel,He might avoid prison life ruined.
900,-0.6,1,incel,"21yo,collegecel,shortcel,,currycel,fatcel,uglycel. look suicid motiv here.nev ever girlfriend even girl friend. never either. hate woman like degen whores, mostli hypergamy. never get marri even parent forc arrang I know she'll impur femoid fuck even marriage."
901,-0.4,1,incel,@crankyvinc found slice internets! fuck you.
902,-0.25,1,incel,ok. complet retard. re-read said bullpen. know noth baseball!
903,0.15,0,not incel,i'm way friend mani mani year extend bullying. I would rather normal I could friend
904,0,0,not incel,"never girl, never parti friends, never enjoy anyth I did.now wast prime year life rot online. I alway imagin i'd someth much wor"
905,0,0,not incel,"welcom hell friend, cookies."
906,0.175,0,not incel,A 26-yo nur home employ commit ü??grave sexual actü?? old woman dementia.a professor psychiatri psycholog explain ü??sexual expect young highü?? ü??reject play roleü??.stop explain male violenc incel theory.
907,0.8,0,not incel,forum great cope.
908,0,0,not incel,"yes, 5'7 dont see male."
909,-0.345833333,0,not incel,"yeah, i'v never shorter either dwarf sort muscl disease. even major famili member height-mog me.i'v quit woman either height shorter course, tend prefer tall (base coupl i'v seen least)."
910,-0.4,1,incel,mensaj A periodicucho ingl Y gringos: fuck
911,-0.2,1,incel,post shit men.h
912,-0.625,1,incel,fuck work mother fucker!! eat My dick mother bitch
913,-0.1,1,incel,discord next level shit
914,0,0,not incel,gun head aoba volcel hyuga incel maya chad
915,0,0,not incel,I cultur despi fat landwhal ugli roastie.
916,-0.05,0,not incel,"In uk, crimin case start either magistrates' court crown court. seriou case like rape, murder, organ crime go straight crown court automatically. minor case drive offences, common assault, petti theft heard magistrates' court."
917,0,0,not incel,case heard magistrates' court. three judges.
918,0.25,0,not incel,I forum sinc first day creation first time click thread.
919,0.2,0,not incel,He look friend cau lonely. I much love lone people.
920,-0.1,0,not incel,look like could get 10 year jail
921,0,1,incel,shut ignor pie hole littl insignificunt insect you!!!!!!
922,0,0,not incel,maximum penalti magistrates' court impo offenc six months. If impo 10-year sentenc would move case crown court front differ judge.
923,0.366666667,0,not incel,I dont social anxieti feel stress strangers. Im good peopl know though
924,0.35,0,not incel,"fact case got public could go either way. judg might feel pressur lock warning, might fear backlash men. If foid judg good job dont death penalti UK"
925,0,0,not incel,"surviv fittest case ugliest, ugli stay activ"
926,0.114583333,0,not incel,"gamergate, mraü??s, incel culture, woman color harass twitter, 4chan, milo, alt-right troll ..... peopl hard long sound alarm someth huge building, everyon dismiss unrel nich issu dam broke.quot tweet"
927,-0.425,0,not incel,"My ex-boyfriend hardcor marvel stan point relationship, start reveal blatant misogyni me. huge red-flag hate toward brie larson. He incel, friend yet hate toward femal cast revolt"
928,0,0,not incel,"surpri guys, anim nazi incel. motiv hatr narcissism, probabl call woman foid"
929,0.2,0,not incel,I like guyü?? whole backstori becom incel turn homophob
930,0,0,not incel,"hilari incel twitter think hurt feel talk age, weight, count. like, I grew intern harm thing societi tell women. noth say wor i'v told point anoth"
931,-0.083333333,1,incel,"ibet red-necked,back-woods, probabl white-trash ,racist said lie bed sister, A black wine u.s.presidency. enough said"
932,0,0,not incel,"hello, pronoun she/her I child life support!"
933,0.375,0,not incel,sure made woman kakegurui hot lesbian way incel way god nail
934,0,0,not incel,peopl follow incel clown
935,-0.6,0,incel,it' truecel awkward. I know I got reject interview I act like gigaautist
936,0,0,not incel,intimid women. No explanation. #incel
937,-0.413333333,1,incel,"15 y/o hapa (half white/asian) born cah. result i'm liter 5'2(157 cm) midget. grow anymor i'm genet dead birth. 1/10 troglodyt i'v treat like crap girl sinc elementari school, got suspend make dirti joke male friend 5th grade (almost got sent juvenil prison). i'm retard anyon websit I think i'm pathet ""person"" here."
938,-0.2,1,incel,shit.. must ageniu
939,0.5,0,not incel,"""I incel I love mommi"
940,-0.171428571,0,not incel,"I think disturb thing iü??v realiz peopl I use date cri talk woman said him, would frame special incel-lik way somehow felt bad moment realiz shouldnü??t"
941,0,0,not incel,yeah could say iü??m blackpil doomer incel girl
942,0,0,not incel,woke bunch incel mention yucki
943,0,0,not incel,"incel kid school comment edits, act like edit"
944,0,0,not incel,plea start nuclear alreadi
945,0,0,not incel,No ü??strong independentü?? woman
946,0,0,not incel,peopl friend r girls...u incel??
947,-0.8,1,incel,you'r idiot ...
948,-0.4,1,incel,fuck claud giroux
949,0,0,not incel,"I googl ""incel"" cau I lingo"
950,0,1,incel,"@fuck:disqus@cunt:disqus@shit:disqus@fuck:disqusi cnn, I know certainli lot untim sever fellow commenters. mani time get me, i'm alway step ahead you."
951,-0.125,0,not incel,"We admit rise disinform due, part, fact journal industri didnü??t cover internet cultur seriou 2016."
952,0,0,not incel,"""hit cobra, boy slump over"""
953,0.179166667,0,not incel,youü??r male fan pewdiepie? wow thatü?? cool! whatü?? like nazi and/or incel?
954,0.333333333,0,not incel,"I see move use protest vaniti project, push incel logic (sexual mutual aid) hand n-word pa white people. lovely."
955,-0.2,1,incel,piec shit
956,0,0,not incel,incel christian
957,0.15,1,incel,"there' good chanc 16yos, told get fuck saw greasy, stinky, hair."
958,0,0,not incel,I think like incel comment yesterday
959,0,0,not incel,got call ü??pro abort gayü?? incel feeling: excit
960,0,0,not incel,incel twitter still mentions. I accept thought prayer
961,0.2,0,not incel,"realli hide pedo scare got tackl approaching, touching, 19 year old woman?"
962,0.16,0,not incel,"thatü?? chad, thatü?? high tier normie. sub6 law."
963,-0.49375,1,incel,"funni clearli saw put arm infront elev anoth infront her.. unless saw anoth view suggest shut fuck talk shit. obviou either way seriou know whether real fake, situat mayb could hop off. obviou bitch. get mad everyon comments? nasti"
964,0,0,not incel,teenag foid lust chad
965,-0.9,1,incel,"youtruli believ happen never will, stupid one. anoth know-it- liberal. jerk never learn. entir march band step except you. you'r pathetic."
966,-0.05,1,incel,"Do record If monkey Ca still , give Me A damn headach"
967,-0.2,1,incel,total agree...judg judi need get slap someon act like fuck bitch time
968,0,0,not incel,"He jailed, nevetheless I sympathi redpilling, loudmouth coper autist teencel"
969,0,0,not incel,imagin judg actual call assault.
970,0.233333333,0,not incel,He later convict sexual assault. 200 hour unpaid work 5 year sex offend regist restrain order.
971,0.5,0,not incel,"Ok I saw time isnt chad, sub8 theorist suicid watch I guess."
972,0,0,not incel,incel get laid celout
973,0.08,0,not incel,guy video solid high tier normie.
974,0,0,not incel,"guy solid 8-8.5/10, chad."
975,-0.25,0,not incel,"So what, make easier get thumb. make foid random realli god mode = on, fuark. guy solid 8-8.5/10, chad."
976,0,0,not incel,If ugli would say kill fed alligators.
977,0.25,0,not incel,sexual harass claim normi incel only.
978,0.8,0,not incel,great incel mind think alik
979,0,0,not incel,"he' bald sub8, commit crime look woman."
980,0.175,0,not incel,"many, american koreans, pretti much karens, valu proxim white use misogyny/homophobia SK justifi racial self hatr"
981,0,0,not incel,ever actual read anyth either pasts? Or hear fortnit incel circlejerks?
982,0.1,0,not incel,"rememb tackl talk """"""""""""""""""teenager"""""""""""" 19 year old?"
983,-0.3125,0,not incel,incel mean anyth anymor point
984,0.05,0,not incel,"no, see, avatar underag cartoon girl iron I send swastika meme jewish journalists. i'm actual normal call peopl n-word day degen marxist call incel, hey go"
985,0.142857143,0,not incel,peopl say human femal deserv right
986,0.2,1,incel,"peopl go er, lol cant see fuck world"
987,-0.8,1,incel,strict gun law stop crimin gun commit crimes? A moron
988,-0.1,1,incel,By way fuck mog hell me. hi hair 10000x better holi fuck. wish I hair.
989,0.6,1,incel,like sister georgetown lmao focu act like never tast dick
990,-0.054545455,1,incel,"grrr grrr roar, lmfao awww sorri mad truth, well better get readi mad long cau got pre 4 year loloh yea moron dumbass nice day nice 4.5 year obama lol"
991,0,0,not incel,yü??all heard word incel throw @ anyth doesnü??t worship woman
992,0,0,not incel,I think put argument rest. toronto truli ultim incel hell
993,0,0,not incel,seem though tweet made realm angri incel twitter. lord help us.
994,-0.05,0,not incel,If ethnic would arrest
995,-0.8,1,incel,SO stupid
996,-0.3875,1,incel,I know dumb fuck cracker wonder..go figur
997,-0.1625,1,incel,"i'm basic ugli dude noth valu life. No friend irl, real social life. I spend day watch movi wast away. i'm awkward lonely... femal see rubbish"
998,-0.4,1,incel,"hi. i'm effemin emotional. that' thing I hate personality. I friends. i'm hideous, I cleft lip deform headshape. bloat face, fat. I move europ I gain 50 kgs. i'm diet i'm scared."
999,-0.15,1,incel,"discov site mental condit ot control rli ,when hypomania kick anyth dont give shit law . cope read surviv rode bike . stop drink coff ...."
1000,0.013392857,1,incel,"40, novelty-ti tall (over 6'5""), fat gut butt, skinni arms, job, stem degree, hairlin look like peni wanna support bald look, crook yellow teeth, nose center, anger issues, newli discov alcoholism. life fun. dick ok size noth special. look small giantlet. I may get attent woman public height, quickli lose interest I talk"
1001,0.19,1,incel,"incell, howev alleg (bi internet femoids, sure trolls) 8/10 ""muh personality"" issu wtf?i never sex 2 gf high shcool. last weeks. use 16 year old kid grade work money gifts. fuel."
1002,-0.35,1,incel,"hello , 26 , anti feminist hell , hate woman , plan action feminist group"
1003,-0.6,1,incel,"21yo,collegecel,shortcel,,currycel,fatcel,uglycel. look suicid motiv here.nev ever girlfriend even girl friend. never either. hate woman like degen whores, mostli hypergamy. never get marri even parent forc arrang I know she'll impur femoid fuck even marriage."
1004,-0.133333333,1,incel,"30, tallcel, reclusive. fed way woman treat me, way look like I creatur rather human. recent tip edge. flirty, gorgeou lead week say didnü??t ü??like thatü?? I took treat like princess. fuck redhead bitch."
1005,-0.133333333,1,incel,"fuck talk about, touch foid knee get someon charged?! you'r better cuck judg sentenc poor kid."
1006,-0.233333333,1,incel,"i'm litterali piec shit, i'm 18 useless, i'm low i.q need preci i'm realli ugli"
1007,-0.31,1,incel,"age: 50. put adopt birth. state rai medic 15. multipl commit psych hospitals. multipl state level incarcerations. iü??m bitter, cynic misogynist misanthropic. though rage cool bit. I self-isolate. peopl gener fuck imho, bitch fuck worst. truth is, I canü??t even look foid anymor without feel revul contempt."
1008,-0.077380952,1,incel,"I problem rule website. donü??t allow ü??blue pillü?? mental positivity, should. allow neg mindset website? itü?? unhealthy. help, give reason peopl stay shells. wrong you? donü??t allow woman either woman canü??t involuntari celibate, right? get shell meet people. I know plenti woman boyfriend sex never mental peopl use website. allow websit involuntari celibate. itü?? discrimination, really. So ignorant."
1009,-0.272916667,1,incel,life' hard shit whole surround moron exceptions.
1010,0.134375,1,incel,"I england 21 year old, 5'9. never got anyth woman all, mainli due abnorm larg fuck head gilbert' syndrome, turn skin eye yellow.i twin brother (non ident course) good look plenti girls, sex etc. I younger brother (15 year old, 6 year younger me) good look 6'3."
1011,-1,0,incel,abe incel simp. I said I said. He easili worst character.
1012,-0.4,1,incel,"I tell ""how feel suppo incel disgust you, even fuck you?"""
1013,-0.107142857,1,incel,"24 babi jaw/chin, small skull, big nose, big eyes, masculin found.. former gym coper, current skinni af. fail stem slave, low wage, expert hour rotter."
1014,-0.7,0,incel,I merciless armi virgin bend world possibl moon utopia cremat wish resum suffering.
1015,0.1,1,incel,"I went whole bluepil fall pua scam/bullshit, somehow redpil I final found blackpil life experi start make sense."
1016,-0.323809524,1,incel,"33, white, poor, fat, look like human version shrek, plu mole resembl chew bubbl gum roll hair. depress 20 years, druggie, loner, bad teeth, bad person, etc. girlfriends, exclu use money place stay. fuck bitches."
1017,-0.35,1,incel,cuz woman ugli gotta sleep white woman make mix babi make ugly. nigger need keep race.
1018,0.2,1,incel,"thanks, i'm pictur incel mario. rage princess peach, damn stacey, cock carousel."
1019,0.2,1,incel,"Go back troll - littl pathet loser - ef jealou movi star' success. success - never, ever have. it' tom cruise' fault pathet loser zero friends, zero money, zero class. cling bibl talk imaginari friends. mayb imaginari friend tell pray tom. HA HA HA"
1020,-0.021428571,1,incel,"<blockquote>i accu diffier motive.</blockquote>=> No buddy, motif crystal clear write someth like this:<blockquote>i sure are, depraved, dead corp unabl anyth reprobate.</blockquote>=> sadist pig full hate devoid even tiniest spark human compassion."
1021,-0.4,1,incel,"adopt parent ,no friend ,no girl fuck help , ralatives, enemyes.alon againt"
1022,-0.45,1,incel,"25, M, braziliancel, I hate femoid general, My hideou I connect femoids, I see species, like animals. i'm ugli fuck femoid hate me, I hate peopl general."
1023,-0.216666667,1,incel,"white male whit extrem overbit ,mole ,bad skin +++ thing dont see look mirror, 5.5 "" (13.9cm) dick, low IQ , poor shithol countri EE ,bipolar I , suicid tought everi day + 1 whit valium + alcohol , addict shit ,no futer me....."
1024,0.351010101,1,incel,Oh could live world woman werenü??t openli explicitli sex sexual situat guy could stare womenü?? chest instead train gay
1025,-0.4,1,incel,No girl ever snort you.it' fuck over.
1026,-0.413333333,1,incel,"15 y/o hapa (half white/asian) born cah. result i'm liter 5'2(157 cm) midget. grow anymor i'm genet dead birth. 1/10 troglodyt i'v treat like crap girl sinc elementari school, got suspend make dirti joke male friend 5th grade (almost got sent juvenil prison). i'm retard anyon websit I think i'm pathet ""person"" here."
1027,0,1,incel,"p.s. drop loser suzy. loser troubl maker. exit stage left, go get job. It rap!!!!!"
1028,0,0,not incel,My favorit movi list read like incel manifesto
1029,-0.8,0,incel,"papi, hate person?"
1030,0,0,not incel,"hilari incel twitter think hurt feel talk age, weight, count. like, I grew intern harm thing societi tell women. noth say wor i'v told point anoth"
1031,-0.016666667,1,incel,"junk food make fat junk scienc rot brain. extra weight lose, full feed head explodes. poor hemi. pop go weasel."
1032,0,0,not incel,got left read..... feel incel transform coming...... ahahahahahahahahahaha
1033,0,0,not incel,peopl friend r girls...u incel??
1034,0,1,incel,ignor nigga I see you....step bitch
1035,-0.125,0,not incel,"We admit rise disinform due, part, fact journal industri didnü??t cover internet cultur seriou 2016."
1036,0,1,incel,To mexican amb...stfu keep usless fruit picker sheet eat country.
1037,0,0,not incel,I think like incel comment yesterday
1038,-0.8,1,incel,"call morons, agit as***le?"
1039,0.114583333,0,not incel,"gamergate, mraü??s, incel culture, woman color harass twitter, 4chan, milo, alt-right troll ..... peopl hard long sound alarm someth huge building, everyon dismiss unrel nich issu dam broke.quot tweet"
1040,-0.8,1,incel,joking? celt idiot
1041,0,0,not incel,No ü??strong independentü?? woman
1042,0,1,incel,"faggot never happi anything, possibl dont bmx site."
1043,0,0,not incel,plea start nuclear alreadi
1044,0,1,incel,lol - absolut idiot without educ yourself. talk.
1045,0,0,not incel,peopl follow incel clown
1046,-0.533333333,1,incel,it' idiot like mr. pelham like law realli allow someon murder someon (with eye witnesses) claim self-defen equal idiot stand ground law.
1047,0,0,not incel,intimid women. No explanation. #incel
1048,0,1,incel,onli hop dick
1049,0.179166667,0,not incel,youü??r male fan pewdiepie? wow thatü?? cool! whatü?? like nazi and/or incel?
1050,-0.4,1,incel,still fuck
1051,0,0,not incel,got call ü??pro abort gayü?? incel feeling: excit
1052,-0.2,1,incel,sound like racist...i hate whites.
1053,0,0,not incel,"""hit cobra, boy slump over"""
1054,-0.483333333,1,incel,mother abort thu none would subject stupid tonight.
1055,0,0,not incel,"I googl ""incel"" cau I lingo"
1056,-0.219047619,1,incel,"hey idiot, My point was, stupid grasp,how stop law return racist tear apartheid wall palestinian land. whi palestinian return home forc of.do forget UN declaration,zion racism.instead welcom stranger , engag pattern ethnic cleansing. If us, israel would econom sanction right now. I deepli palestinians, muslim christians. archbishop theodosiu attalah hanna, palestinian arab ,born israel spoken length deplor mistreat palestinian israelis. I believ land. I believ jeu He said land would taken away given another.israel exists,not god , balfour declaration.abraham foxman go crazi peopl say american christian countri freedom religion everyone. i'm favor immigr american israel."
1057,0.375,0,not incel,sure made woman kakegurui hot lesbian way incel way god nail
1058,-0.3875,1,incel,newspap comment mean never far away idiot post silli remark... @sigfridii:disqu
1059,0,0,not incel,"hello, pronoun she/her I child life support!"
1060,0.5,1,incel,stick head paper bag barf away. make sure tie bag shut barfing.
1061,0.333333333,0,not incel,"I see move use protest vaniti project, push incel logic (sexual mutual aid) hand n-word pa white people. lovely."
1062,-0.4,1,incel,fuck .... haku girl.... cant see collect medic perb
1063,0,0,not incel,incel twitter still mentions. I accept thought prayer
1064,-0.6,1,incel,"read review proof smoothness, I said WP opposit dead platform, fastest grow platform. I understand peopl like attack oss, stupid, I like android I like wp, moron put anoth OS liter logic reason to."
1065,0.2,0,not incel,I like guyü?? whole backstori becom incel turn homophob
1066,-0.4,1,incel,nigga go suck dick get fuck comment
1067,0,0,not incel,yeah could say iü??m blackpil doomer incel girl
1068,-0.4,1,incel,"yeah, fuck freedom choic bullshit."
1069,0.5,0,not incel,"""I incel I love mommi"
1070,0.056845238,1,incel,"oh dear right wing retard pick article.i know ave iq right wing idiot significantli averag human being, fair monkey higher iq drugs. naughti monkey. due slap later.oh yeah, I go ask right winger root behalf israel. boeing, lockeed, rayathon etc, attack babi arm crui missil must make proud merican. Do forget claim god will."
1071,0,0,not incel,incel christian
1072,-0.5,0,incel,drunk?
1073,0,0,not incel,"surpri guys, anim nazi incel. motiv hatr narcissism, probabl call woman foid"
1074,-0.4,1,incel,you'r anon shut fuck
1075,-0.15,0,not incel,see I except i'm sour incel
1076,0.1,1,incel,really? I bet make six figur like guy? red head douchebag guy cohost diggnat shows? becau pretti douchey comment...
1077,-0.425,1,incel,"point idiot are, littl directli disprov point. It speak credibility, ineptness. minor mistak like man, sissy..."
1078,-0.325,1,incel,wrong besid stupid asshol . product supervisor print compani indetroit make 64 900 usd . spent life print .now 67 year old still work part time printig compani detroit and. never work liquor store.
1079,0,1,incel,congratul complet idiot..........now go back smoke hopium.............
1080,-0.5,0,incel,might onto something. probabl fail oxford exam chanc
1081,-0.5,0,incel,trumbo... tsk tsk tsk.. speak fail
1082,-0.171428571,0,not incel,"I think disturb thing iü??v realiz peopl I use date cri talk woman said him, would frame special incel-lik way somehow felt bad moment realiz shouldnü??t"
1083,-0.25,0,not incel,"jrincel- incel watch jreg, arguabl averag jreg viewer usual donü??t"
